id,condominio,anunciante,num_suites,num_vagas,num_quartos,area,rua,regiao,descricao,tipo_imovel,localidade,bairro,preco
2146,0.0,FUHRO SOUTO IMOBILIARIA,1.0,3.0,3.0,80.0,Avenida Engenheiro Ildefonso Simões Lopes,RS,"TÉRREA LIBERDADE: Em fase de construção, 3 dorms. suíte, sala de estar e jantar, projeto moderno, aceita terrenos no liberdade no negócio. e...",Casa de Condomínio,Pelotas,Três Vendas,295000
2147,0.0,FUHRO SOUTO IMOBILIARIA,1.0,2.0,3.0,114.0,Rua Ismael Simões Lopes,RS,"FRAGATA RUA ASFALTADA: 3 dorms. sendo 1 suíte, sala, sala de janta e cozinha, lavanderia, pátio, terreno 13x26. R$300.000. C35330",Casa,Pelotas,Fragata,300000
2148,0.0,KROLOW NEGÓCIOS IMOBILIÁRIOS,0.0,0.0,0.0,475.0,Avenida Vinte e Cinco de Julho,RS,"Ótimo prédio comercial em frente ao Terra Nova, são 3 salões enormes sendo 2 salas no 2 piso. Imóvel todo em laje. Mais ou menos 475m de áre...",Prédio Inteiro,Pelotas,Três Vendas,1100000
2149,0.0,MARQUES IMÓVEIS,1.0,1.0,2.0,70.0,,RS,"0068 - Casa, bairro LIBERDADE, 02 dormitórios, 01 suíte, estar social, cozinha, banheiro social, pátio, área serviço, varanda, 01 garagem, 0...",Casa,Pelotas,Três Vendas,265000
2150,130.0,FUHRO SOUTO IMOBILIARIA,0.0,1.0,2.0,43.0,Rua João Jacob Bainy,RS,"PRÓXIMO A ANHANGUERA E MÁRIO QUINTANA : 2dorms. sala, cozinha, área de serviço, wc social, vaga de estacionamento, condomínio fechado, porta...",Apartamento,Pelotas,Três Vendas,135000
2151,0.0,FUHRO SOUTO IMOBILIARIA,0.0,1.0,4.0,170.0,Rua Giuseppe Garibaldi,RS,"SOBRADO NO PORTO: 4 dormitórios, sala de estar, jantar, banheiro social e auxiliar, jardim de inverno, garagem , churrasqueira, demais depen...",Casa,Pelotas,Porto,320000
2152,180.0,Proper Consultoria Imobiliaria,0.0,1.0,3.0,70.0,,RS,"VILLAGE CENTER I TÉRREO - 03 DORMITÓRIOS, SALA, COZINHA, BANHEIRO E ÁREA DE SERVIÇO, TODO GRADEADO. ÓTIMA POSIÇÃO SOLAR R$149.000,00 CONDOMI...",Apartamento,Pelotas,Areal,149000
2153,0.0,HELDER LOPES IMOVEIS,0.0,1.0,2.0,70.0,Av. Jk de Oliveira,RS,"Village Center 2º Piso - DESOCUPADO

Village Center Diferenciado

Localizado no 2º piso

Apartamento de 3 dormitórios transformados pa...",Apartamento,Pelotas,Centro,170000
2154,180.0,FUHRO SOUTO IMOBILIARIA,0.0,1.0,2.0,43.0,Avenida Theodoro Müller,RS,"NOVO NUNCA HABITADO NO FRAGATA: 2dorms. sala, cozinha, área de serviço, wc social, vaga privativa, condomínio fechado, ampla área de lazer. ...",Apartamento,Pelotas,Fragata,155000
2155,291.0,SUCASA,0.0,1.0,2.0,108.0,Endereço Não Informado,RS,"Excelente apartamento central reformado.
Ambiente acolhedor.
Ótima Posição solar.
Permanece os móveis Planejados. - 02/11/2017",Apartamento,Pelotas,Centro,350000
2156,0.0,FUHRO SOUTO IMOBILIARIA,0.0,2.0,3.0,174.0,Rua São Geraldo,RS,"AMPLA RESIDÊNCIA ZONA NORTE: 3 dorms. sala de estar e jantar, garagem c/ churrasqueira. R$350.000,00. 10994",Casa,Pelotas,Santa Terezinha,350000
2157,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,0.0,132.0,Rua Gonçalves Chaves,RS,"COMERCIAL/RESIDENCIAL/CENTRAL: 5 salas, 3 banheiros,cozinha, pátio, desocupada, financia. R$360.000. C35437",Prédio Inteiro,Pelotas,Centro,360000
2158,0.0,RECANTO SUL,3.0,3.0,3.0,227.0,Ferdinand Kisslinger Mirador,RS,"Recanto Sul vende: Espaçoso, amplitude é onipresente em cada m2. Moderno, elegante e sofisticado, pé direito duplo, no living 4 ambientes c/...",Apartamento,Pelotas,Vila Jardim Europa,3100000
2159,0.0,REQUINTE IMÓVEIS,0.0,1.0,4.0,147.0,Rua Manuel Lucas de Oliveira,RS,4254 - Excelente terreno com 4 casas. Cada uma com 1 dormitório e  demais dependências. Garagem com 4 vagas para veículos. Obs.: todas casas...,Casa,Pelotas,Fragata,202000
2160,0.0,Proper Consultoria Imobiliaria,1.0,1.0,2.0,110.0,,RS,"APARTAMENTO EXCLUSIVO PRÓXIMO BENTO GONÇALVES - 110m, 02 dormitórios sendo 01 suíte, sala estar 02 ambientes, cozinha, lavanderia, 02 terraç...",Apartamento,Pelotas,Centro,258000
2161,0.0,SUCASA,0.0,1.0,2.0,61.0,Endereço Não Informado,RS,,Casa,Pelotas,Laranjal,250000
2162,0.0,REQUINTE IMÓVEIS,0.0,1.0,2.0,240.0,Rua Uruguai,RS,"5160: VENDE CASA DE 2 DORMITÓRIOS, SALA ESTAR COM LAREIRA, SALA DE JANTAR, COZINHA AMERICANA, BANHEIRO COM BOX DE VIDRO, PÁTIO VAGA PARA CAR...",Casa,Pelotas,Porto,375000
2163,0.0,SUCASA,0.0,2.0,2.0,101.0,Endereço Não Informado,RS,"Casa Fragata 3 dormitórios, 2 vagas na garagem, possui moradia para duas famílias.
Próximo à Av. Duque de Caxias.
Com estrutura para const...",Casa,Pelotas,Fragata,255000
2164,0.0,Up Imóveis.,0.0,1.0,2.0,50.0,Avenida Engenheiro Ildefonso Simões Lopes,RS,"Condomínio Boleadeiras, apartamento 02 dormitórios, sala, cozinha, banheiro com box em acrílico,  todo em piso flutuante, esquadrias de alum...",Apartamento,Pelotas,Três Vendas,127000
2165,0.0,MARQUES IMÓVEIS,0.0,4.0,3.0,180.0,,RS,"0300 - Casa TRES VENDAS, 3 dormitórios, estar social, copa, cozinha, área serviço, despensa, lareira, ar condic., piscina, porta gar.automat...",Casa,Pelotas,Zona Norte,600000
2166,170.0,Moyses Imóveis,1.0,1.0,2.0,54.0,Jk Parque Clube,RS,"Localizado no condomínio JK Parque Club, nunca habitado, andar alto com elevador, vista para o jardim central, baixo valor condominial, 2 do...",Apartamento,Pelotas,Areal,265000
2167,0.0,SUCASA,1.0,4.0,3.0,122.0,Endereço Não Informado,RS,"Imóvel Alto Padrão, construído em 2015.
Seguro, com concertina e cerca elétrica.
Vaga para até 4 carros.
Ficam todos os móveis planejados...",Casa,Pelotas,Recanto de Portugal,583000
2168,0.0,MARQUES IMÓVEIS,0.0,2.0,4.0,175.0,,RS,"0518 - Casa, bairro TRES VENDAS, 04 dormitórios, estar social, jantar, cozinha, banheiro social, área serviço, ar condic., 02 garagens, 02 b...",Casa,Pelotas,Três Vendas,290000
2169,0.0,SUCASA,0.0,0.0,2.0,94.0,Endereço Não Informado,RS,,Casa,Pelotas,Areal,280000
2170,0.0,SUCASA,0.0,4.0,2.0,127.0,Endereço Não Informado,RS,,Casa,Pelotas,Areal,499000
2171,0.0,MARQUES IMÓVEIS,1.0,4.0,4.0,194.0,,RS,"0526 - Casa, bairro OBELISCO, 04 dormitórios, 01 suíte, estar social, copa, cozinha, banheiro social, pátio, área serviço, lavabo, lareira, ...",Casa,Pelotas,Areal,296000
2172,225.0,REQUINTE IMÓVEIS,1.0,2.0,3.0,152.0,Rua Andrade Neves,RS,"5647 - A Requinte oferece: Apto central, acabamento gesso, zona nobre, 3 dormitórios c/1 suite, sala estar, jantar, cozinha, dependência de ...",Apartamento,Pelotas,Centro,400000
2173,0.0,MAP Corretores de Imóveis,1.0,1.0,3.0,150.0,Avenida Domingos José de Almeida,RS,"Casa muito boa, ampla. Estacionamento para 3 carros descoberto e 1 coberto. Lareira e churrasqueira. Financia.",Casa,Pelotas,Areal,365000
2174,0.0,FUHRO SOUTO IMOBILIARIA,1.0,2.0,3.0,101.0,Rua Felipe Camarão,RS,"AREAL: 3 dorms, ótimo terreno 11,5x51, próx ao Shopping e Krause. R$400.000",Casa,Pelotas,Areal,400000
2175,0.0,FUHRO SOUTO IMOBILIARIA,0.0,1.0,2.0,117.0,Rua Gomes Carneiro,RS,"SOBRADO CENTRO PORTO: 2 dorms, sala de estar, cozinha, 2 wcs, garagem, sacada, amplo terraço, área de serviço, churrasqueira. R$425.000 Fina...",Casa,Pelotas,Centro,425000
2176,180.0,REQUINTE IMÓVEIS,0.0,1.0,2.0,44.0,Rua Marcos Costa,RS,"9780 - Requinte Oferece: Apartamento 02 dormitórios, cozinha americana, banheiro e vaga de estacionamento. Ótima posição solar. ACEITA FINAN...",Apartamento,Pelotas,Fragata,148000
2177,0.0,SUCASA,0.0,0.0,1.0,1.0,Endereço Não Informado,RS,,Casa,Pelotas,Centro,300000
2178,0.0,MARQUES IMÓVEIS,1.0,3.0,3.0,150.0,,RS,"0744 - Casa na SANTA MARIA ESQ. CERES, bairro TRES VENDAS, 03 dormitórios, 01 suíte, estar social, jantar, cozinha, banheiro social, área se...",Casa,Pelotas,Três Vendas,350000
2179,0.0,REQUINTE IMÓVEIS,1.0,1.0,3.0,91.0,Presidente Juscelino Kubitschek de Oliveira,RS,"1534 REQUINTE OFERECE; Excelente apartamento novo, com 3 dormitórios, garagem demais dependências, condomínio  baixo.",Apartamento,Pelotas,Areal,385000
2180,0.0,Quartzo Imóveis.,0.0,0.0,0.0,1305.0,Rua Marechal Deodoro,RS,"Excelente terreno com exclusividade na  zona norte de Pelotas na Mal.Deodoro esquina Rafael Pinto Bandeira com 32,00m de frente pela Deodoro...",Terreno Padrão,Pelotas,Centro,2400000
2181,0.0,Proper Consultoria Imobiliaria,1.0,1.0,2.0,46.0,,RS,"NUNCA HABITADO, FRENTE, UM DORMITÓRIO (SUÍTE), SALA, COZINHA AMERICANA, GÁS CENTRAL, GARAGEM. R$ 195.000,00  AP-1410",Apartamento,Pelotas,Centro,195000
2182,0.0,SUCASA,0.0,1.0,3.0,1.0,Endereço Não Informado,RS,,Casa,Pelotas,Areal,330000
2183,0.0,FUHRO SOUTO IMOBILIARIA,0.0,0.0,2.0,110.0,Praca Coronel Pedro Osório,RS,"APARTAMENTO AMPLO: Em frente a Praça Coronel Pedro Osório, 02 dorms, sala, hall de entrada, cozinha e dependência de empregada. R$ 430.000,0...",Apartamento,Pelotas,Centro,430000
2184,0.0,FUHRO SOUTO IMOBILIARIA,1.0,2.0,3.0,200.0,Rua Armando Voigt,RS,"PRÓXIMO AO TERRA NOVA : 3 dorms. 1 suíte, sala de estar e jantar, 2 wcs, lavanderia, churrasqueira, pátio.garagem para 2 carros R$600.000. C...",Casa,Pelotas,Três Vendas,600000
2185,0.0,MARQUES IMÓVEIS,0.0,3.0,3.0,189.0,,RS,"0510 - Casa, bairro AREAL, 03 dormitórios, estar social, jantar, cozinha, banheiro social, pátio, área serviço, piscina, 03 garagens, churra...",Casa,Pelotas,Areal,430000
